Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
327.233	188	0	102	FullDelay	1.23256	1.23256e+06	1	1
327.459	239	0	74	LastDelay	0.458559	458559	1	11
327.459	239	0	74	FullDelay	2.45856	2.45856e+06	2	11
327.522	188	0	94	LastDelay	0.522211	522211	1	1
327.522	188	0	94	FullDelay	16.5222	1.65222e+07	3	1
328.204	64	0	190	LastDelay	0.203917	203917	1	15
328.204	64	0	190	FullDelay	0.203917	203917	1	15
329.657	188	0	95	LastDelay	1.65701	1.65701e+06	1	1
329.657	188	0	95	FullDelay	17.657	1.7657e+07	3	1
329.676	64	0	191	LastDelay	0.676307	676307	1	14
329.676	64	0	191	FullDelay	0.676307	676307	1	14
329.821	124	0	152	LastDelay	0.820725	820725	1	9
329.821	124	0	152	FullDelay	2.82073	2.82073e+06	2	9
330.201	239	0	76	LastDelay	0.200721	200721	1	1
330.201	239	0	76	FullDelay	2.20072	2.20072e+06	2	1
330.513	124	0	154	LastDelay	0.512834	512834	1	7
330.513	124	0	154	FullDelay	0.512834	512834	1	7
330.587	64	0	192	LastDelay	0.587273	587273	1	12
330.587	64	0	192	FullDelay	0.587273	587273	1	12
330.788	188	0	97	LastDelay	1.78781	1.78781e+06	1	1
330.788	188	0	97	FullDelay	16.7878	1.67878e+07	3	1
331.015	64	0	193	LastDelay	0.0154178	15417.8	1	4
331.015	64	0	193	FullDelay	0.0154178	15417.8	1	4
331.287	188	0	98	LastDelay	1.2873	1.2873e+06	1	3
331.287	188	0	98	FullDelay	12.2873	1.22873e+07	2	3
331.667	239	0	78	LastDelay	0.667121	667121	1	2
331.667	239	0	78	FullDelay	0.667121	667121	1	2
332.033	124	0	155	LastDelay	0.0328932	32893.2	1	1
332.033	124	0	155	FullDelay	0.0328932	32893.2	1	1
332.089	64	0	194	LastDelay	0.0887125	88712.5	1	4
332.089	64	0	194	FullDelay	0.0887125	88712.5	1	4
332.92	188	0	103	LastDelay	0.91974	919740	1	1
332.92	188	0	103	FullDelay	0.91974	919740	1	1
333.038	124	0	153	LastDelay	0.0384758	38475.8	1	3
333.038	124	0	153	FullDelay	5.03848	5.03848e+06	3	3
333.499	64	0	195	LastDelay	0.498827	498827	1	13
333.499	64	0	195	FullDelay	0.498827	498827	1	13
334.054	124	0	156	LastDelay	0.0542267	54226.7	1	2
334.054	124	0	156	FullDelay	0.0542267	54226.7	1	2
334.152	64	0	196	LastDelay	0.151701	151701	1	14
334.152	64	0	196	FullDelay	0.151701	151701	1	14
334.727	239	0	80	LastDelay	0.726869	726869	1	9
334.727	239	0	80	FullDelay	0.726869	726869	1	9
335.009	239	0	77	LastDelay	0.00872162	8721.62	1	1
335.009	239	0	77	FullDelay	6.00872	6.00872e+06	3	1
335.015	64	0	197	LastDelay	0.0145898	14589.8	1	4
335.015	64	0	197	FullDelay	0.0145898	14589.8	1	4
335.397	124	0	157	LastDelay	0.397273	397273	1	9
335.397	124	0	157	FullDelay	0.397273	397273	1	9
336.035	124	0	158	LastDelay	0.0354815	35481.5	1	4
336.035	124	0	158	FullDelay	0.0354815	35481.5	1	4
336.059	64	0	198	LastDelay	0.0587457	58745.7	1	13
336.059	64	0	198	FullDelay	0.0587457	58745.7	1	13
336.214	239	0	79	LastDelay	0.214253	214253	1	11
336.214	239	0	79	FullDelay	3.21425	3.21425e+06	2	11
336.964	188	0	106	LastDelay	0.96422	964220	1	2
336.964	188	0	106	FullDelay	0.96422	964220	1	2
337.233	124	0	159	LastDelay	0.232523	232523	1	9
337.233	124	0	159	FullDelay	0.232523	232523	1	9
337.285	64	0	199	LastDelay	0.285234	285234	1	13
337.285	64	0	199	FullDelay	0.285234	285234	1	13
337.924	239	0	81	LastDelay	0.923583	923583	1	13
337.924	239	0	81	FullDelay	0.923583	923583	1	13
338.009	239	0	82	LastDelay	0.00865564	8655.64	1	2
338.009	239	0	82	FullDelay	0.00865564	8655.64	1	2
338.014	64	0	200	LastDelay	0.0136337	13633.7	1	4
338.014	64	0	200	FullDelay	0.0136337	13633.7	1	4
338.043	124	0	160	LastDelay	0.0425068	42506.8	1	10
338.043	124	0	160	FullDelay	0.0425068	42506.8	1	10
338.181	188	0	107	LastDelay	1.18078	1.18078e+06	1	1
338.181	188	0	107	FullDelay	1.18078	1.18078e+06	1	1
338.89	188	0	104	LastDelay	0.889854	889854	1	24
338.89	188	0	104	FullDelay	5.88985	5.88985e+06	2	24
339.091	64	0	201	LastDelay	0.091384	91384	1	14
339.091	64	0	201	FullDelay	0.091384	91384	1	14
339.279	124	0	161	LastDelay	0.279058	279058	1	8
339.279	124	0	161	FullDelay	0.279058	279058	1	8
340.039	124	0	162	LastDelay	0.0392348	39234.8	1	5
340.039	124	0	162	FullDelay	0.0392348	39234.8	1	5
340.324	64	0	202	LastDelay	0.323694	323694	1	9
340.324	64	0	202	FullDelay	0.323694	323694	1	9
340.835	188	0	105	LastDelay	1.83461	1.83461e+06	1	1
340.835	188	0	105	FullDelay	5.83461	5.83461e+06	2	1
341.057	64	0	203	LastDelay	0.0571684	57168.4	1	13
341.057	64	0	203	FullDelay	0.0571684	57168.4	1	13
341.136	188	0	108	LastDelay	1.13579	1.13579e+06	1	2
341.136	188	0	108	FullDelay	1.13579	1.13579e+06	1	2
341.172	239	0	83	LastDelay	0.172073	172073	1	10
341.172	239	0	83	FullDelay	2.17207	2.17207e+06	2	10
342.077	124	0	164	LastDelay	0.0774441	77444.1	1	8
342.077	124	0	164	FullDelay	0.0774441	77444.1	1	8
342.11	188	0	109	LastDelay	1.11001	1.11001e+06	1	1
342.11	188	0	109	FullDelay	1.11001	1.11001e+06	1	1
342.234	64	0	204	LastDelay	0.233769	233769	1	11
342.234	64	0	204	FullDelay	0.233769	233769	1	11
342.371	188	0	110	LastDelay	0.370617	370617	1	1
342.371	188	0	110	FullDelay	0.370617	370617	1	1
343.006	239	0	86	LastDelay	0.00588914	5889.14	1	1
343.006	239	0	86	FullDelay	0.00588914	5889.14	1	1
343.173	64	0	205	LastDelay	0.173192	173192	1	6
343.173	64	0	205	FullDelay	0.173192	173192	1	6
343.475	239	0	85	LastDelay	1.47549	1.47549e+06	1	10
343.475	239	0	85	FullDelay	1.47549	1.47549e+06	1	10
343.575	124	0	163	LastDelay	0.575157	575157	1	5
343.575	124	0	163	FullDelay	2.57516	2.57516e+06	2	5
344.036	64	0	206	LastDelay	0.0357386	35738.6	1	4
344.036	64	0	206	FullDelay	0.0357386	35738.6	1	4
344.12	124	0	165	LastDelay	0.119569	119569	1	3
344.12	124	0	165	FullDelay	0.119569	119569	1	3
344.766	239	0	84	LastDelay	0.765529	765529	1	2
344.766	239	0	84	FullDelay	4.76553	4.76553e+06	2	2
344.791	188	0	112	LastDelay	0.791455	791455	1	1
344.791	188	0	112	FullDelay	0.791455	791455	1	1
345.058	124	0	166	LastDelay	0.0579736	57973.6	1	11
345.058	124	0	166	FullDelay	0.0579736	57973.6	1	11
345.179	239	0	87	LastDelay	0.17851	178510	1	11
345.179	239	0	87	FullDelay	0.17851	178510	1	11
345.289	64	0	207	LastDelay	0.28859	288590	1	14
345.289	64	0	207	FullDelay	0.28859	288590	1	14
346.009	188	0	111	LastDelay	0.00887503	8875.03	1	2
346.009	188	0	111	FullDelay	3.00888	3.00888e+06	2	2
346.022	64	0	208	LastDelay	0.0223564	22356.4	1	5
346.022	64	0	208	FullDelay	0.0223564	22356.4	1	5
346.041	124	0	167	LastDelay	0.040883	40883	1	5
346.041	124	0	167	FullDelay	0.040883	40883	1	5
346.65	239	0	88	LastDelay	0.6503	650300	1	2
346.65	239	0	88	FullDelay	0.6503	650300	1	2
347.01	188	0	114	LastDelay	0.00951944	9519.44	1	2
347.01	188	0	114	FullDelay	0.00951944	9519.44	1	2
347.419	64	0	209	LastDelay	0.419397	419397	1	9
347.419	64	0	209	FullDelay	0.419397	419397	1	9
347.688	124	0	168	LastDelay	0.688196	688196	1	6
347.688	124	0	168	FullDelay	0.688196	688196	1	6
348.44	239	0	90	LastDelay	0.439573	439573	1	9
348.44	239	0	90	FullDelay	0.439573	439573	1	9
348.685	124	0	169	LastDelay	0.685094	685094	1	9
348.685	124	0	169	FullDelay	0.685094	685094	1	9
349.007	188	0	115	LastDelay	0.00669654	6696.54	1	1
349.007	188	0	115	FullDelay	0.00669654	6696.54	1	1
349.258	124	0	170	LastDelay	0.257697	257697	1	13
349.258	124	0	170	FullDelay	0.257697	257697	1	13
349.562	239	0	91	LastDelay	0.562195	562195	1	10
349.562	239	0	91	FullDelay	0.562195	562195	1	10
349.746	64	0	210	LastDelay	0.745637	745637	1	14
349.746	64	0	210	FullDelay	1.74564	1.74564e+06	2	14
350.013	64	0	211	LastDelay	0.0130751	13075.1	1	3
350.013	64	0	211	FullDelay	0.0130751	13075.1	1	3
350.021	188	0	116	LastDelay	0.0210271	21027.1	1	2
350.021	188	0	116	FullDelay	0.0210271	21027.1	1	2
350.379	239	0	89	LastDelay	0.378814	378814	1	10
350.379	239	0	89	FullDelay	3.37881	3.37881e+06	2	10
350.702	124	0	171	LastDelay	0.702234	702234	1	11
350.702	124	0	171	FullDelay	0.702234	702234	1	11
351.024	188	0	113	LastDelay	0.0238631	23863.1	1	2
351.024	188	0	113	FullDelay	6.02386	6.02386e+06	3	2
351.041	64	0	212	LastDelay	0.0408773	40877.3	1	2
351.041	64	0	212	FullDelay	0.0408773	40877.3	1	2
351.065	124	0	172	LastDelay	0.0654604	65460.4	1	3
351.065	124	0	172	FullDelay	0.0654604	65460.4	1	3
351.526	239	0	92	LastDelay	0.526048	526048	1	9
351.526	239	0	92	FullDelay	0.526048	526048	1	9
352.003	239	0	93	LastDelay	0.00340838	3408.38	1	1
352.003	239	0	93	FullDelay	0.00340838	3408.38	1	1
352.028	64	0	213	LastDelay	0.0275637	27563.7	1	8
352.028	64	0	213	FullDelay	0.0275637	27563.7	1	8
352.439	124	0	173	LastDelay	0.43939	439390	1	8
352.439	124	0	173	FullDelay	0.43939	439390	1	8
352.894	188	0	117	LastDelay	0.894042	894042	1	1
352.894	188	0	117	FullDelay	0.894042	894042	1	1
353.007	239	0	94	LastDelay	0.00674059	6740.59	1	2
353.007	239	0	94	FullDelay	0.00674059	6740.59	1	2
353.115	64	0	214	LastDelay	0.114655	114655	1	7
353.115	64	0	214	FullDelay	0.114655	114655	1	7
353.489	188	0	118	LastDelay	0.48867	488670	1	2
353.489	188	0	118	FullDelay	0.48867	488670	1	2
354.023	124	0	174	LastDelay	1.02308	1.02308e+06	1	10
354.023	124	0	174	FullDelay	1.02308	1.02308e+06	1	10
354.175	239	0	95	LastDelay	0.175403	175403	1	10
354.175	239	0	95	FullDelay	0.175403	175403	1	10
354.589	64	0	215	LastDelay	0.588894	588894	1	7
354.589	64	0	215	FullDelay	0.588894	588894	1	7
354.734	188	0	119	LastDelay	0.73401	734010	1	1
354.734	188	0	119	FullDelay	0.73401	734010	1	1
354.826	124	0	175	LastDelay	0.825548	825548	1	7
354.826	124	0	175	FullDelay	0.825548	825548	1	7
355.006	239	0	96	LastDelay	0.00646297	6462.97	1	1
355.006	239	0	96	FullDelay	0.00646297	6462.97	1	1
355.316	124	0	176	LastDelay	0.315758	315758	1	5
355.316	124	0	176	FullDelay	0.315758	315758	1	5
355.474	64	0	216	LastDelay	0.474092	474092	1	7
355.474	64	0	216	FullDelay	0.474092	474092	1	7
355.75	188	0	120	LastDelay	0.749575	749575	1	3
355.75	188	0	120	FullDelay	0.749575	749575	1	3
356.046	64	0	217	LastDelay	0.0460754	46075.4	1	4
356.046	64	0	217	FullDelay	0.0460754	46075.4	1	4
356.049	124	0	177	LastDelay	0.049163	49163	1	6
356.049	124	0	177	FullDelay	0.049163	49163	1	6
356.104	188	0	121	LastDelay	0.104025	104025	1	1
356.104	188	0	121	FullDelay	0.104025	104025	1	1
356.695	239	0	97	LastDelay	0.695383	695383	1	11
356.695	239	0	97	FullDelay	0.695383	695383	1	11
357.004	188	0	122	LastDelay	0.00409281	4092.81	1	1
357.004	188	0	122	FullDelay	0.00409281	4092.81	1	1
357.231	64	0	218	LastDelay	0.230821	230821	1	3
357.231	64	0	218	FullDelay	0.230821	230821	1	3
357.335	239	0	98	LastDelay	0.334979	334979	1	1
357.335	239	0	98	FullDelay	0.334979	334979	1	1
358.028	124	0	179	LastDelay	0.0275661	27566.1	1	7
358.028	124	0	179	FullDelay	0.0275661	27566.1	1	7
358.546	188	0	123	LastDelay	0.546301	546301	1	11
358.546	188	0	123	FullDelay	0.546301	546301	1	11
358.743	239	0	99	LastDelay	0.743427	743427	1	5
358.743	239	0	99	FullDelay	0.743427	743427	1	5
359.006	188	0	124	LastDelay	0.00587674	5876.73	1	1
359.006	188	0	124	FullDelay	0.00587674	5876.73	1	1
359.01	124	0	178	LastDelay	0.0104975	10497.5	1	2
359.01	124	0	178	FullDelay	2.0105	2.0105e+06	2	2
359.035	64	0	219	LastDelay	0.034788	34788	1	8
359.035	64	0	219	FullDelay	1.03479	1.03479e+06	2	8
359.513	239	0	100	LastDelay	0.512892	512892	1	1
359.513	239	0	100	FullDelay	0.512892	512892	1	1
360.03	124	0	180	LastDelay	0.0298082	29808.2	1	3
360.03	124	0	180	FullDelay	0.0298082	29808.2	1	3
360.076	64	0	220	LastDelay	0.0758354	75835.4	1	12
360.076	64	0	220	FullDelay	0.0758354	75835.4	1	12
360.165	188	0	125	LastDelay	0.164942	164942	1	3
360.165	188	0	125	FullDelay	0.164942	164942	1	3
360.528	239	0	101	LastDelay	0.528231	528231	1	2
360.528	239	0	101	FullDelay	0.528231	528231	1	2
361.003	188	0	126	LastDelay	0.00348631	3486.31	1	1
361.003	188	0	126	FullDelay	0.00348631	3486.31	1	1
361.045	64	0	221	LastDelay	0.0445621	44562.1	1	4
361.045	64	0	221	FullDelay	0.0445621	44562.1	1	4
361.617	124	0	181	LastDelay	0.616857	616857	1	7
361.617	124	0	181	FullDelay	0.616857	616857	1	7
362.517	239	0	102	LastDelay	1.51675	1.51675e+06	1	2
362.517	239	0	102	FullDelay	1.51675	1.51675e+06	1	2
362.841	188	0	127	LastDelay	0.841336	841336	1	1
362.841	188	0	127	FullDelay	0.841336	841336	1	1
363.247	124	0	182	LastDelay	1.24651	1.24651e+06	1	7
363.247	124	0	182	FullDelay	1.24651	1.24651e+06	1	7
363.25	64	0	222	LastDelay	0.249925	249925	1	2
363.25	64	0	222	FullDelay	1.24993	1.24993e+06	2	2
363.278	239	0	103	LastDelay	1.27803	1.27803e+06	1	1
363.278	239	0	103	FullDelay	1.27803	1.27803e+06	1	1
363.803	124	0	183	LastDelay	0.80344	803440	1	5
363.803	124	0	183	FullDelay	0.80344	803440	1	5
364.17	188	0	128	LastDelay	1.16974	1.16974e+06	1	1
364.17	188	0	128	FullDelay	1.16974	1.16974e+06	1	1
364.306	239	0	104	LastDelay	1.3061	1.3061e+06	1	1
364.306	239	0	104	FullDelay	1.3061	1.3061e+06	1	1
364.668	124	0	184	LastDelay	0.668127	668127	1	4
364.668	124	0	184	FullDelay	0.668127	668127	1	4
364.772	188	0	129	LastDelay	0.771987	771987	1	1
364.772	188	0	129	FullDelay	0.771987	771987	1	1
364.921	64	0	223	LastDelay	0.921174	921174	1	7
364.921	64	0	223	FullDelay	0.921174	921174	1	7
365.294	239	0	105	LastDelay	1.29421	1.29421e+06	1	1
365.294	239	0	105	FullDelay	1.29421	1.29421e+06	1	1
365.656	64	0	224	LastDelay	0.656386	656386	1	8
365.656	64	0	224	FullDelay	0.656386	656386	1	8
365.893	188	0	130	LastDelay	0.892902	892902	1	1
365.893	188	0	130	FullDelay	0.892902	892902	1	1
366.518	124	0	185	LastDelay	1.5178	1.5178e+06	1	8
366.518	124	0	185	FullDelay	1.5178	1.5178e+06	1	8
366.527	188	0	131	LastDelay	0.526632	526632	1	1
366.527	188	0	131	FullDelay	0.526632	526632	1	1
367.02	64	0	226	LastDelay	0.0198725	19872.5	1	5
367.02	64	0	226	FullDelay	0.0198725	19872.5	1	5
367.321	124	0	186	LastDelay	1.32094	1.32094e+06	1	6
367.321	124	0	186	FullDelay	1.32094	1.32094e+06	1	6
367.533	64	0	225	LastDelay	1.53342	1.53342e+06	1	13
367.533	64	0	225	FullDelay	1.53342	1.53342e+06	1	13
367.734	188	0	132	LastDelay	0.734293	734293	1	1
367.734	188	0	132	FullDelay	0.734293	734293	1	1
368.506	124	0	187	LastDelay	1.50613	1.50613e+06	1	6
368.506	124	0	187	FullDelay	1.50613	1.50613e+06	1	6
368.814	188	0	133	LastDelay	0.813819	813819	1	1
368.814	188	0	133	FullDelay	0.813819	813819	1	1
368.986	124	0	188	LastDelay	0.986146	986146	1	10
368.986	124	0	188	FullDelay	0.986146	986146	1	10
369.267	64	0	228	LastDelay	0.266631	266631	1	6
369.267	64	0	228	FullDelay	0.266631	266631	1	6
369.372	188	0	134	LastDelay	0.371893	371893	1	1
369.372	188	0	134	FullDelay	0.371893	371893	1	1
370.037	64	0	229	LastDelay	0.0368801	36880.1	1	6
370.037	64	0	229	FullDelay	0.0368801	36880.1	1	6
370.091	188	0	135	LastDelay	0.0909267	90926.7	1	1
370.091	188	0	135	FullDelay	0.0909267	90926.7	1	1
370.363	124	0	189	LastDelay	1.36302	1.36302e+06	1	4
370.363	124	0	189	FullDelay	1.36302	1.36302e+06	1	4
371.13	239	0	111	LastDelay	0.130069	130069	1	2
371.13	239	0	111	FullDelay	0.130069	130069	1	2
371.613	124	0	190	LastDelay	1.61293	1.61293e+06	1	6
371.613	124	0	190	FullDelay	1.61293	1.61293e+06	1	6
371.729	188	0	136	LastDelay	0.728689	728689	1	1
371.729	188	0	136	FullDelay	0.728689	728689	1	1
371.884	124	0	191	LastDelay	0.884051	884051	1	4
371.884	124	0	191	FullDelay	0.884051	884051	1	4
372.007	239	0	106	LastDelay	0.0070113	7011.3	1	1
372.007	239	0	106	FullDelay	7.00701	7.00701e+06	3	1
372.494	188	0	137	LastDelay	0.494436	494436	1	1
372.494	188	0	137	FullDelay	0.494436	494436	1	1
372.872	124	0	192	LastDelay	0.872322	872322	1	7
372.872	124	0	192	FullDelay	0.872322	872322	1	7
373.012	64	0	230	LastDelay	1.01162	1.01162e+06	1	5
373.012	64	0	230	FullDelay	1.01162	1.01162e+06	1	5
373.039	239	0	107	LastDelay	0.0390679	39067.9	1	1
373.039	239	0	107	FullDelay	7.03907	7.03907e+06	2	1
373.099	64	0	231	LastDelay	0.0986336	98633.6	1	5
373.099	64	0	231	FullDelay	0.0986336	98633.6	1	5
373.329	188	0	138	LastDelay	0.329008	329008	1	2
373.329	188	0	138	FullDelay	0.329008	329008	1	2
373.842	124	0	193	LastDelay	0.842208	842208	1	7
373.842	124	0	193	FullDelay	0.842208	842208	1	7
374.06	124	0	194	LastDelay	0.0603791	60379.1	1	4
374.06	124	0	194	FullDelay	0.0603791	60379.1	1	4
374.097	188	0	139	LastDelay	0.0969965	96996.5	1	1
374.097	188	0	139	FullDelay	0.0969965	96996.5	1	1
374.202	64	0	227	LastDelay	0.201608	201608	1	3
374.202	64	0	227	FullDelay	6.20161	6.20161e+06	3	3
374.387	239	0	108	LastDelay	0.38698	386980	1	19
374.387	239	0	108	FullDelay	7.38698	7.38698e+06	2	19
375.015	188	0	140	LastDelay	0.0145859	14585.9	1	1
375.015	188	0	140	FullDelay	0.0145859	14585.9	1	1
375.512	64	0	232	LastDelay	0.511883	511883	1	7
375.512	64	0	232	FullDelay	0.511883	511883	1	7
375.628	239	0	112	LastDelay	0.628481	628481	1	20
375.628	239	0	112	FullDelay	0.628481	628481	1	20
376.002	239	0	109	LastDelay	0.00216653	2166.53	1	1
376.002	239	0	109	FullDelay	7.00217	7.00217e+06	2	1
376.347	64	0	233	LastDelay	0.347425	347425	1	5
376.347	64	0	233	FullDelay	0.347425	347425	1	5
376.931	188	0	141	LastDelay	0.93087	930870	1	1
376.931	188	0	141	FullDelay	0.93087	930870	1	1
377.005	239	0	110	LastDelay	0.00516556	5165.56	1	1
377.005	239	0	110	FullDelay	7.00517	7.00517e+06	2	1
377.722	124	0	197	LastDelay	0.72189	721890	1	5
377.722	124	0	197	FullDelay	0.72189	721890	1	5
378.003	188	0	143	LastDelay	0.00310204	3102.05	1	1
378.003	188	0	143	FullDelay	0.00310204	3102.05	1	1
378.007	239	0	113	LastDelay	0.00747546	7475.46	1	1
378.007	239	0	113	FullDelay	0.00747546	7475.46	1	1
378.601	124	0	195	LastDelay	0.601142	601142	1	4
378.601	124	0	195	FullDelay	3.60114	3.60114e+06	2	4
379.007	188	0	144	LastDelay	0.00713674	7136.74	1	1
379.007	188	0	144	FullDelay	0.00713674	7136.74	1	1
379.175	239	0	114	LastDelay	0.175287	175287	1	9
379.175	239	0	114	FullDelay	0.175287	175287	1	9
379.282	124	0	196	LastDelay	0.281694	281694	1	5
379.282	124	0	196	FullDelay	3.28169	3.28169e+06	2	5
379.287	64	0	234	LastDelay	0.286602	286602	1	6
379.287	64	0	234	FullDelay	2.2866	2.2866e+06	2	6
380.04	239	0	115	LastDelay	0.0395917	39591.7	1	1
380.04	239	0	115	FullDelay	0.0395917	39591.7	1	1
380.095	188	0	142	LastDelay	0.0952871	95287.1	1	13
380.095	188	0	142	FullDelay	3.09529	3.09529e+06	2	13
380.769	64	0	236	LastDelay	0.769141	769141	1	14
380.769	64	0	236	FullDelay	0.769141	769141	1	14
381.045	64	0	235	LastDelay	0.0446253	44625.3	1	6
381.045	64	0	235	FullDelay	3.04463	3.04463e+06	2	6
381.125	188	0	145	LastDelay	0.125363	125363	1	8
381.125	188	0	145	FullDelay	0.125363	125363	1	8
381.424	124	0	199	LastDelay	0.423871	423871	1	6
381.424	124	0	199	FullDelay	0.423871	423871	1	6
382.009	188	0	146	LastDelay	0.00876656	8766.56	1	1
382.009	188	0	146	FullDelay	0.00876656	8766.56	1	1
382.036	124	0	200	LastDelay	0.0358697	35869.7	1	7
382.036	124	0	200	FullDelay	0.0358697	35869.7	1	7
382.254	64	0	237	LastDelay	0.254175	254175	1	7
382.254	64	0	237	FullDelay	0.254175	254175	1	7
383.019	188	0	147	LastDelay	0.0187714	18771.4	1	1
383.019	188	0	147	FullDelay	0.0187714	18771.4	1	1
383.035	124	0	198	LastDelay	0.0348672	34867.2	1	7
383.035	124	0	198	FullDelay	3.03487	3.03487e+06	2	7
383.339	239	0	118	LastDelay	0.338868	338868	1	4
383.339	239	0	118	FullDelay	0.338868	338868	1	4
384.049	64	0	239	LastDelay	0.0488931	48893.1	1	10
384.049	64	0	239	FullDelay	0.0488931	48893.1	1	10
384.066	124	0	201	LastDelay	0.0657771	65777.1	1	7
384.066	124	0	201	FullDelay	0.0657771	65777.1	1	7
385.013	64	0	238	LastDelay	0.0126063	12606.3	1	3
385.013	64	0	238	FullDelay	2.01261	2.01261e+06	2	3
385.037	124	0	202	LastDelay	0.036597	36597	1	4
385.037	124	0	202	FullDelay	0.036597	36597	1	4
385.28	188	0	149	LastDelay	0.279785	279785	1	10
385.28	188	0	149	FullDelay	0.279785	279785	1	10
386.047	124	0	203	LastDelay	0.0472547	47254.7	1	2
386.047	124	0	203	FullDelay	0.0472547	47254.7	1	2
386.103	64	0	240	LastDelay	0.102639	102639	1	4
386.103	64	0	240	FullDelay	0.102639	102639	1	4
387.002	188	0	150	LastDelay	0.00215374	2153.74	1	1
387.002	188	0	150	FullDelay	0.00215374	2153.74	1	1
387.021	124	0	204	LastDelay	0.0213869	21386.9	1	6
387.021	124	0	204	FullDelay	0.0213869	21386.9	1	6
387.172	239	0	120	LastDelay	0.171645	171645	1	9
387.172	239	0	120	FullDelay	0.171645	171645	1	9
387.315	64	0	241	LastDelay	0.315137	315137	1	6
387.315	64	0	241	FullDelay	0.315137	315137	1	6
388.018	188	0	148	LastDelay	0.0176593	17659.3	1	5
388.018	188	0	148	FullDelay	4.01766	4.01766e+06	3	5
388.037	64	0	242	LastDelay	0.0366157	36615.7	1	3
388.037	64	0	242	FullDelay	0.0366157	36615.7	1	3
388.042	239	0	116	LastDelay	0.0415999	41599.9	1	12
388.042	239	0	116	FullDelay	7.0416	7.0416e+06	3	12
389.008	188	0	151	LastDelay	0.00810847	8108.47	1	1
389.008	188	0	151	FullDelay	0.00810847	8108.47	1	1
389.045	124	0	206	LastDelay	0.0446533	44653.3	1	2
389.045	124	0	206	FullDelay	0.0446533	44653.3	1	2
389.292	64	0	243	LastDelay	0.291524	291524	1	5
389.292	64	0	243	FullDelay	0.291524	291524	1	5
389.314	239	0	117	LastDelay	0.314197	314197	1	12
389.314	239	0	117	FullDelay	7.3142	7.3142e+06	3	12
390.011	239	0	121	LastDelay	0.0105309	10530.9	1	1
390.011	239	0	121	FullDelay	0.0105309	10530.9	1	1
390.033	124	0	207	LastDelay	0.0327414	32741.4	1	6
390.033	124	0	207	FullDelay	0.0327414	32741.4	1	6
390.14	64	0	244	LastDelay	0.140194	140194	1	2
390.14	64	0	244	FullDelay	0.140194	140194	1	2
390.83	188	0	152	LastDelay	0.830243	830243	1	3
390.83	188	0	152	FullDelay	0.830243	830243	1	3
391.147	64	0	245	LastDelay	0.147476	147476	1	3
391.147	64	0	245	FullDelay	0.147476	147476	1	3
391.659	188	0	153	LastDelay	0.659463	659463	1	2
391.659	188	0	153	FullDelay	0.659463	659463	1	2
392.012	188	0	154	LastDelay	0.0117281	11728.1	1	1
392.012	188	0	154	FullDelay	0.0117281	11728.1	1	1
392.034	124	0	208	LastDelay	0.0340775	34077.5	1	5
392.034	124	0	208	FullDelay	0.0340775	34077.5	1	5
393.008	239	0	123	LastDelay	0.00780046	7800.46	1	1
393.008	239	0	123	FullDelay	0.00780046	7800.46	1	1
393.009	188	0	155	LastDelay	0.00887213	8872.13	1	1
393.009	188	0	155	FullDelay	0.00887213	8872.13	1	1
393.051	124	0	205	LastDelay	0.0505789	50578.9	1	13
393.051	124	0	205	FullDelay	5.05058	5.05058e+06	3	13
394.029	64	0	246	LastDelay	0.0285162	28516.2	1	6
394.029	64	0	246	FullDelay	2.02852	2.02852e+06	2	6
394.031	124	0	209	LastDelay	0.0310377	31037.7	1	5
394.031	124	0	209	FullDelay	0.0310377	31037.7	1	5
394.309	188	0	156	LastDelay	0.309229	309229	1	3
394.309	188	0	156	FullDelay	0.309229	309229	1	3
395.008	239	0	124	LastDelay	0.00754452	7544.52	1	1
395.008	239	0	124	FullDelay	0.00754452	7544.52	1	1
395.012	188	0	157	LastDelay	0.0120568	12056.8	1	1
395.012	188	0	157	FullDelay	0.0120568	12056.8	1	1
395.036	124	0	210	LastDelay	0.0356804	35680.4	1	3
395.036	124	0	210	FullDelay	0.0356804	35680.4	1	3
396.004	188	0	158	LastDelay	0.004024	4024	1	1
396.004	188	0	158	FullDelay	0.004024	4024	1	1
396.101	239	0	122	LastDelay	0.100541	100541	1	10
396.101	239	0	122	FullDelay	4.10054	4.10054e+06	2	10
397.008	188	0	159	LastDelay	0.00787947	7879.47	1	2
397.008	188	0	159	FullDelay	0.00787947	7879.47	1	2
397.014	239	0	125	LastDelay	0.0135465	13546.5	1	2
397.014	239	0	125	FullDelay	0.0135465	13546.5	1	2
398.013	124	0	211	LastDelay	0.013428	13428	1	4
398.013	124	0	211	FullDelay	2.01343	2.01343e+06	2	4
398.1	64	0	250	LastDelay	0.100428	100428	1	15
398.1	64	0	250	FullDelay	0.100428	100428	1	15
399.057	188	0	161	LastDelay	0.0574469	57446.9	1	11
399.057	188	0	161	FullDelay	0.0574469	57446.9	1	11
400.075	124	0	214	LastDelay	0.0751232	75123.2	1	3
400.075	124	0	214	FullDelay	0.0751232	75123.2	1	3
400.087	239	0	126	LastDelay	0.0870995	87099.5	1	11
400.087	239	0	126	FullDelay	2.0871	2.0871e+06	2	11
401.039	124	0	212	LastDelay	0.0390718	39071.8	1	5
